date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:42:28	1899/1899	---M--	200	added ('OK')	image/png	etag:%2262595801-76b%22	https://new.axilthemes.com/demo/template/abstrak/assets/media/icon/google-2.png	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/media/icon/google-2.png	(from https://new.axilthemes.com/demo/template/abstrak/index-1.html)
22:42:28	6952/6952	---M--	200	added ('OK')	image/png	etag:%2262595801-1b28%22	https://new.axilthemes.com/demo/template/abstrak/assets/media/testimonial/testimonial-2.png	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/media/testimonial/testimonial-2.png	(from https://new.axilthemes.com/demo/template/abstrak/index-1.html)
22:42:29	1512/1512	---M--	200	added ('OK')	image/png	etag:%2262595801-5e8%22	https://new.axilthemes.com/demo/template/abstrak/assets/media/icon/fb-2.png	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/media/icon/fb-2.png	(from https://new.axilthemes.com/demo/template/abstrak/index-1.html)
22:42:29	6940/6940	---M--	200	added ('OK')	image/png	etag:%2262595801-1b1c%22	https://new.axilthemes.com/demo/template/abstrak/assets/media/testimonial/testimonial-3.png	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/media/testimonial/testimonial-3.png	(from https://new.axilthemes.com/demo/template/abstrak/index-1.html)
22:42:29	30322/30322	---M--	200	added ('OK')	image/png	etag:%2262595801-7672%22	https://new.axilthemes.com/demo/template/abstrak/assets/media/others/line-1.png	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/media/others/line-1.png	(from https://new.axilthemes.com/demo/template/abstrak/index-1.html)
22:42:29	988/988	---M--	200	added ('OK')	image/png	etag:%2262595801-3dc%22	https://new.axilthemes.com/demo/template/abstrak/assets/media/others/bubble-4.png	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/media/others/bubble-4.png	(from https://new.axilthemes.com/demo/template/abstrak/index-1.html)
22:42:30	4740/4740	---M--	200	added ('OK')	image/png	etag:%2262595801-1284%22	https://new.axilthemes.com/demo/template/abstrak/assets/media/brand/brand-1.png	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/media/brand/brand-1.png	(from https://new.axilthemes.com/demo/template/abstrak/index-1.html)
22:42:30	3838/3838	---M--	200	added ('OK')	image/png	etag:%2262595801-efe%22	https://new.axilthemes.com/demo/template/abstrak/assets/media/brand/brand-2.png	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/media/brand/brand-2.png	(from https://new.axilthemes.com/demo/template/abstrak/index-1.html)
22:42:30	2928/2928	---M--	200	added ('OK')	image/png	etag:%2262595801-b70%22	https://new.axilthemes.com/demo/template/abstrak/assets/media/brand/brand-3.png	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/media/brand/brand-3.png	(from https://new.axilthemes.com/demo/template/abstrak/index-1.html)
22:42:31	3596/3596	---M--	200	added ('OK')	image/png	etag:%2262595801-e0c%22	https://new.axilthemes.com/demo/template/abstrak/assets/media/brand/brand-4.png	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/media/brand/brand-4.png	(from https://new.axilthemes.com/demo/template/abstrak/index-1.html)
22:42:31	3973/3973	---M--	200	added ('OK')	image/png	etag:%2262595801-f85%22	https://new.axilthemes.com/demo/template/abstrak/assets/media/brand/brand-5.png	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/media/brand/brand-5.png	(from https://new.axilthemes.com/demo/template/abstrak/index-1.html)
22:42:31	4412/4412	---M--	200	added ('OK')	image/png	etag:%2262595801-113c%22	https://new.axilthemes.com/demo/template/abstrak/assets/media/brand/brand-6.png	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/media/brand/brand-6.png	(from https://new.axilthemes.com/demo/template/abstrak/index-1.html)
22:42:31	4392/4392	---M--	200	added ('OK')	image/png	etag:%2262595801-1128%22	https://new.axilthemes.com/demo/template/abstrak/assets/media/brand/brand-7.png	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/media/brand/brand-7.png	(from https://new.axilthemes.com/demo/template/abstrak/index-1.html)
22:42:32	3580/3580	---M--	200	added ('OK')	image/png	etag:%2262595801-dfc%22	https://new.axilthemes.com/demo/template/abstrak/assets/media/brand/brand-8.png	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/media/brand/brand-8.png	(from https://new.axilthemes.com/demo/template/abstrak/index-1.html)
22:42:32	49864/49864	---MCZ	200	added ('OK')	text/html	etag:W/%2262595801-c2c8%22	https://new.axilthemes.com/demo/template/abstrak/single-blog-2.html	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/single-blog-2.html	(from https://new.axilthemes.com/demo/template/abstrak/index-1.html)
22:42:33	49857/49857	---MCZ	200	added ('OK')	text/html	etag:W/%2262595801-c2c1%22	https://new.axilthemes.com/demo/template/abstrak/single-blog-3.html	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/single-blog-3.html	(from https://new.axilthemes.com/demo/template/abstrak/index-1.html)
22:42:33	135356/135356	---M--	200	added ('OK')	image/png	etag:%2262595801-210bc%22	https://new.axilthemes.com/demo/template/abstrak/assets/media/blog/blog-1.png	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/media/blog/blog-1.png	(from https://new.axilthemes.com/demo/template/abstrak/index-1.html)
22:42:34	91310/91310	---M--	200	added ('OK')	image/png	etag:%2262595801-164ae%22	https://new.axilthemes.com/demo/template/abstrak/assets/media/blog/blog-2.png	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/media/blog/blog-2.png	(from https://new.axilthemes.com/demo/template/abstrak/index-1.html)
22:42:34	30738/30738	---M--	200	added ('OK')	image/png	etag:%2262595801-7812%22	https://new.axilthemes.com/demo/template/abstrak/assets/media/others/line-2.png	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/media/others/line-2.png	(from https://new.axilthemes.com/demo/template/abstrak/index-1.html)
22:42:35	100364/100364	---M--	200	added ('OK')	image/png	etag:%2262595801-1880c%22	https://new.axilthemes.com/demo/template/abstrak/assets/media/others/chat-group.png	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/media/others/chat-group.png	(from https://new.axilthemes.com/demo/template/abstrak/index-1.html)
22:42:35	75417/75417	---M--	200	added ('OK')	image/png	etag:%2262595801-12699%22	https://new.axilthemes.com/demo/template/abstrak/assets/media/others/laptop-poses.png	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/media/others/laptop-poses.png	(from https://new.axilthemes.com/demo/template/abstrak/index-1.html)
22:42:36	93843/93843	---M--	200	added ('OK')	image/png	etag:%2262595801-16e93%22	https://new.axilthemes.com/demo/template/abstrak/assets/media/others/bill-pay.png	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/media/others/bill-pay.png	(from https://new.axilthemes.com/demo/template/abstrak/index-1.html)
22:42:36	7520/7520	---M--	200	added ('OK')	image/png	etag:%2262595801-1d60%22	https://new.axilthemes.com/demo/template/abstrak/assets/media/others/bubble-12.png	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/media/others/bubble-12.png	(from https://new.axilthemes.com/demo/template/abstrak/index-1.html)
22:42:37	397/397	---M--	200	added ('OK')	image/png	etag:%2262595801-18d%22	https://new.axilthemes.com/demo/template/abstrak/assets/media/others/bubble-16.png	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/media/others/bubble-16.png	(from https://new.axilthemes.com/demo/template/abstrak/index-1.html)
22:42:37	1509/1509	---M--	200	added ('OK')	image/png	etag:%2262595801-5e5%22	https://new.axilthemes.com/demo/template/abstrak/assets/media/others/bubble-13.png	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/media/others/bubble-13.png	(from https://new.axilthemes.com/demo/template/abstrak/index-1.html)
22:42:37	2862/2862	---M--	200	added ('OK')	image/png	etag:%2262595801-b2e%22	https://new.axilthemes.com/demo/template/abstrak/assets/media/others/bubble-15.png	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/media/others/bubble-15.png	(from https://new.axilthemes.com/demo/template/abstrak/index-1.html)
22:42:37	34592/34592	---MCZ	200	added ('OK')	text/html	etag:W/%2262595801-8720%22	https://new.axilthemes.com/demo/template/abstrak/privacy-policy.html	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/privacy-policy.html	(from https://new.axilthemes.com/demo/template/abstrak/index-1.html)
22:42:38	29608/29608	---MCZ	200	added ('OK')	text/html	etag:W/%2262595801-73a8%22	https://new.axilthemes.com/demo/template/abstrak/terms-of-use.html	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/terms-of-use.html	(from https://new.axilthemes.com/demo/template/abstrak/index-1.html)
22:42:38	89501/89501	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262595801-15d9d%22	https://new.axilthemes.com/demo/template/abstrak/assets/js/vendor/jquery-3.6.0.min.js	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/js/vendor/jquery-3.6.0.min.js	(from https://new.axilthemes.com/demo/template/abstrak/index-1.html)
22:42:39	59219/59219	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262595801-e753%22	https://new.axilthemes.com/demo/template/abstrak/assets/js/vendor/bootstrap.min.js	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/js/vendor/bootstrap.min.js	(from https://new.axilthemes.com/demo/template/abstrak/index-1.html)
22:42:39	35445/35445	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262595801-8a75%22	https://new.axilthemes.com/demo/template/abstrak/assets/js/vendor/isotope.pkgd.min.js	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/js/vendor/isotope.pkgd.min.js	(from https://new.axilthemes.com/demo/template/abstrak/index-1.html)
22:42:39	5594/5594	---M--	200	added ('OK')	application/javascript	etag:%2262595801-15da%22	https://new.axilthemes.com/demo/template/abstrak/assets/js/vendor/imagesloaded.pkgd.min.js	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/js/vendor/imagesloaded.pkgd.min.js	(from https://new.axilthemes.com/demo/template/abstrak/index-1.html)
22:42:40	10264/10264	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262595801-2818%22	https://new.axilthemes.com/demo/template/abstrak/assets/js/vendor/odometer.min.js	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/js/vendor/odometer.min.js	(from https://new.axilthemes.com/demo/template/abstrak/index-1.html)
22:42:40	4227/4227	---M--	200	added ('OK')	application/javascript	etag:%2262595801-1083%22	https://new.axilthemes.com/demo/template/abstrak/assets/js/vendor/jquery-appear.js	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/js/vendor/jquery-appear.js	(from https://new.axilthemes.com/demo/template/abstrak/index-1.html)
22:42:40	42863/42863	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262595801-a76f%22	https://new.axilthemes.com/demo/template/abstrak/assets/js/vendor/slick.min.js	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/js/vendor/slick.min.js	(from https://new.axilthemes.com/demo/template/abstrak/index-1.html)
22:42:41	3282/3282	---M--	200	added ('OK')	application/javascript	etag:%2262595801-cd2%22	https://new.axilthemes.com/demo/template/abstrak/assets/js/vendor/sal.js	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/js/vendor/sal.js	(from https://new.axilthemes.com/demo/template/abstrak/index-1.html)
22:42:41	20216/20216	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262595801-4ef8%22	https://new.axilthemes.com/demo/template/abstrak/assets/js/vendor/jquery.magnific-popup.min.js	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/js/vendor/jquery.magnific-popup.min.js	(from https://new.axilthemes.com/demo/template/abstrak/index-1.html)
22:42:41	3677/3677	---M--	200	added ('OK')	application/javascript	etag:%2262595801-e5d%22	https://new.axilthemes.com/demo/template/abstrak/assets/js/vendor/js.cookie.js	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/js/vendor/js.cookie.js	(from https://new.axilthemes.com/demo/template/abstrak/index-1.html)
22:42:41	11989/11989	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262595801-2ed5%22	https://new.axilthemes.com/demo/template/abstrak/assets/js/vendor/jquery.style.switcher.js	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/js/vendor/jquery.style.switcher.js	(from https://new.axilthemes.com/demo/template/abstrak/index-1.html)
22:42:42	5339/5339	---M--	200	added ('OK')	application/javascript	etag:%2262595801-14db%22	https://new.axilthemes.com/demo/template/abstrak/assets/js/vendor/jquery.countdown.min.js	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/js/vendor/jquery.countdown.min.js	(from https://new.axilthemes.com/demo/template/abstrak/index-1.html)
22:42:42	10728/10728	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262595801-29e8%22	https://new.axilthemes.com/demo/template/abstrak/assets/js/vendor/tilt.js	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/js/vendor/tilt.js	(from https://new.axilthemes.com/demo/template/abstrak/index-1.html)
22:42:42	18280/18280	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262595801-4768%22	https://new.axilthemes.com/demo/template/abstrak/assets/js/vendor/green-audio-player.min.js	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/js/vendor/green-audio-player.min.js	(from https://new.axilthemes.com/demo/template/abstrak/index-1.html)
22:42:43	5143/5143	---M--	200	added ('OK')	application/javascript	etag:%2262595801-1417%22	https://new.axilthemes.com/demo/template/abstrak/assets/js/vendor/jquery.nav.js	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/js/vendor/jquery.nav.js	(from https://new.axilthemes.com/demo/template/abstrak/index-1.html)
22:42:43	20515/20515	---MCZ	200	added ('OK')	application/javascript	etag:W/%22633d6833-5023%22	https://new.axilthemes.com/demo/template/abstrak/assets/js/app.js	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/js/app.js	(from https://new.axilthemes.com/demo/template/abstrak/index-1.html)
22:42:44	129590/129590	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262595801-1fa36%22	https://new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-brands-400.eot	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-brands-400.eot	(from https://new.axilthemes.com/demo/template/abstrak/assets/css/vendor/font-awesome.css)
22:42:44	74652/74652	---M--	200	added ('OK')	application/octet-stream	etag:%2262595801-1239c%22	https://new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-brands-400.woff2	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-brands-400.woff2	(from https://new.axilthemes.com/demo/template/abstrak/assets/css/vendor/font-awesome.css)
22:42:45	129590/129590	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262595801-1fa36%22	https://new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-brands-400.eot?	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-brands-400d41d.eot	(from https://new.axilthemes.com/demo/template/abstrak/assets/css/vendor/font-awesome.css)
22:42:45	87520/87520	---M--	200	added ('OK')	application/font-woff	etag:%2262595801-155e0%22	https://new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-brands-400.woff	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-brands-400.woff	(from https://new.axilthemes.com/demo/template/abstrak/assets/css/vendor/font-awesome.css)
22:42:46	129284/129284	---M--	200	added ('OK')	application/octet-stream	etag:%2262595801-1f904%22	https://new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-brands-400.ttf	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-brands-400.ttf	(from https://new.axilthemes.com/demo/template/abstrak/assets/css/vendor/font-awesome.css)
22:42:46	690994/690994	---M--	200	added ('OK')	image/svg+xml	etag:%2262595801-a8b32%22	https://new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-brands-400.svg	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-brands-400.svg	(from https://new.axilthemes.com/demo/template/abstrak/assets/css/vendor/font-awesome.css)
22:42:49	234468/234468	---M--	200	added ('OK')	application/font-woff	etag:%2262595801-393e4%22	https://new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-duotone-900.woff	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-duotone-900.woff	(from https://new.axilthemes.com/demo/template/abstrak/assets/css/vendor/font-awesome.css)
22:42:50	165712/165712	---M--	200	added ('OK')	application/octet-stream	etag:%2262595801-28750%22	https://new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-duotone-900.woff2	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-duotone-900.woff2	(from https://new.axilthemes.com/demo/template/abstrak/assets/css/vendor/font-awesome.css)
22:42:51	502130/502130	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262595801-7a972%22	https://new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-duotone-900.eot?	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-duotone-900d41d.eot	(from https://new.axilthemes.com/demo/template/abstrak/assets/css/vendor/font-awesome.css)
22:42:51	501832/501832	---M--	200	added ('OK')	application/octet-stream	etag:%2262595801-7a848%22	https://new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-duotone-900.ttf	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-duotone-900.ttf	(from https://new.axilthemes.com/demo/template/abstrak/assets/css/vendor/font-awesome.css)
22:42:51	502130/502130	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262595801-7a972%22	https://new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-duotone-900.eot	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-duotone-900.eot	(from https://new.axilthemes.com/demo/template/abstrak/assets/css/vendor/font-awesome.css)
22:42:53	164968/164968	---M--	200	added ('OK')	application/octet-stream	etag:%2262595801-28468%22	https://new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-light-300.woff2	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-light-300.woff2	(from https://new.axilthemes.com/demo/template/abstrak/assets/css/vendor/font-awesome.css)
22:42:53	429282/429282	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262595801-68ce2%22	https://new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-light-300.eot?	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-light-300d41d.eot	(from https://new.axilthemes.com/demo/template/abstrak/assets/css/vendor/font-awesome.css)
22:42:53	429282/429282	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262595801-68ce2%22	https://new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-light-300.eot	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-light-300.eot	(from https://new.axilthemes.com/demo/template/abstrak/assets/css/vendor/font-awesome.css)
22:42:54	218228/218228	---M--	200	added ('OK')	application/font-woff	etag:%2262595801-35474%22	https://new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-light-300.woff	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-light-300.woff	(from https://new.axilthemes.com/demo/template/abstrak/assets/css/vendor/font-awesome.css)
22:42:55	429000/429000	---M--	200	added ('OK')	application/octet-stream	etag:%2262595801-68bc8%22	https://new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-light-300.ttf	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-light-300.ttf	(from https://new.axilthemes.com/demo/template/abstrak/assets/css/vendor/font-awesome.css)
22:42:57	397226/397226	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262595801-60faa%22	https://new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-regular-400.eot	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-regular-400.eot	(from https://new.axilthemes.com/demo/template/abstrak/assets/css/vendor/font-awesome.css)
22:42:57	397226/397226	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262595801-60faa%22	https://new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-regular-400.eot?	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-regular-400d41d.eot	(from https://new.axilthemes.com/demo/template/abstrak/assets/css/vendor/font-awesome.css)
22:42:59	201232/201232	---M--	200	added ('OK')	application/font-woff	etag:%2262595801-31210%22	https://new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-regular-400.woff	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-regular-400.woff	(from https://new.axilthemes.com/demo/template/abstrak/assets/css/vendor/font-awesome.css)
22:42:59	2066646/2066646	---M--	200	added ('OK')	image/svg+xml	etag:%2262595801-1f88d6%22	https://new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-light-300.svg	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-light-300.svg	(from https://new.axilthemes.com/demo/template/abstrak/assets/css/vendor/font-awesome.css)
22:43:00	152180/152180	---M--	200	added ('OK')	application/octet-stream	etag:%2262595801-25274%22	https://new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-regular-400.woff2	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-regular-400.woff2	(from https://new.axilthemes.com/demo/template/abstrak/assets/css/vendor/font-awesome.css)
22:43:00	396932/396932	---M--	200	added ('OK')	application/octet-stream	etag:%2262595801-60e84%22	https://new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-regular-400.ttf	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-regular-400.ttf	(from https://new.axilthemes.com/demo/template/abstrak/assets/css/vendor/font-awesome.css)
22:43:04	338998/338998	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262595801-52c36%22	https://new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-solid-900.eot	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-solid-900.eot	(from https://new.axilthemes.com/demo/template/abstrak/assets/css/vendor/font-awesome.css)
22:43:04	338998/338998	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262595801-52c36%22	https://new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-solid-900.eot?	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-solid-900d41d.eot	(from https://new.axilthemes.com/demo/template/abstrak/assets/css/vendor/font-awesome.css)
22:43:04	123060/123060	---M--	200	added ('OK')	application/octet-stream	etag:%2262595801-1e0b4%22	https://new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-solid-900.woff2	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-solid-900.woff2	(from https://new.axilthemes.com/demo/template/abstrak/assets/css/vendor/font-awesome.css)
22:43:05	1856861/1856861	---M--	200	added ('OK')	image/svg+xml	etag:%2262595801-1c555d%22	https://new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-regular-400.svg	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-regular-400.svg	(from https://new.axilthemes.com/demo/template/abstrak/assets/css/vendor/font-awesome.css)
22:43:06	164092/164092	---M--	200	added ('OK')	application/font-woff	etag:%2262595801-280fc%22	https://new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-solid-900.woff	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-solid-900.woff	(from https://new.axilthemes.com/demo/template/abstrak/assets/css/vendor/font-awesome.css)
22:43:06	338716/338716	---M--	200	added ('OK')	application/octet-stream	etag:%2262595801-52b1c%22	https://new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-solid-900.ttf	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/css/fonts/fa-solid-900.ttf	(from https://new.axilthemes.com/demo/template/abstrak/assets/css/vendor/font-awesome.css)
22:43:06	4178/4178	---M--	200	added ('OK')	image/gif	etag:%2262595801-1052%22	https://new.axilthemes.com/demo/template/abstrak/assets/css/fonts/ajax-loader.gif	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/css/fonts/ajax-loader.gif	(from https://new.axilthemes.com/demo/template/abstrak/assets/css/vendor/slick-theme.css)
22:43:06	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262595801-800%22	https://new.axilthemes.com/demo/template/abstrak/assets/css/fonts/slick.eot	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/css/fonts/slick.eot	(from https://new.axilthemes.com/demo/template/abstrak/assets/css/vendor/slick-theme.css)
22:43:07	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262595801-800%22	https://new.axilthemes.com/demo/template/abstrak/assets/css/fonts/slick.eot?	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/css/fonts/slickd41d.eot	(from https://new.axilthemes.com/demo/template/abstrak/assets/css/vendor/slick-theme.css)
22:43:07	1380/1380	---M--	200	added ('OK')	application/font-woff	etag:%2262595801-564%22	https://new.axilthemes.com/demo/template/abstrak/assets/css/fonts/slick.woff	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/css/fonts/slick.woff	(from https://new.axilthemes.com/demo/template/abstrak/assets/css/vendor/slick-theme.css)
22:43:07	1892/1892	---M--	200	added ('OK')	application/octet-stream	etag:%2262595801-764%22	https://new.axilthemes.com/demo/template/abstrak/assets/css/fonts/slick.ttf	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/css/fonts/slick.ttf	(from https://new.axilthemes.com/demo/template/abstrak/assets/css/vendor/slick-theme.css)
22:43:07	2152/2152	---M--	200	added ('OK')	image/svg+xml	etag:%2262595801-868%22	https://new.axilthemes.com/demo/template/abstrak/assets/css/fonts/slick.svg	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/css/fonts/slick.svg	(from https://new.axilthemes.com/demo/template/abstrak/assets/css/vendor/slick-theme.css)
22:43:08	393/393	---M--	200	added ('OK')	image/png	etag:%2262595801-189%22	https://new.axilthemes.com/demo/template/abstrak/assets/media/icon/message.png	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/media/icon/message.png	(from https://new.axilthemes.com/demo/template/abstrak/assets/css/app.css)
22:43:08	12066/12066	---M--	200	added ('OK')	image/png	etag:%2262595801-2f22%22	https://new.axilthemes.com/demo/template/abstrak/assets/media/others/designer-text.png	B:/kodera_abstrak/new.axilthemes.com/demo/template/abstrak/assets/media/others/designer-text.png	(from https://new.axilthemes.com/demo/template/abstrak/assets/css/app.css)
